t_s,x,y,cross_track_mm,linear_speed_mps,angular_cmd_rps,path_yaw,target_yaw,yaw_error_rad,lqr_mode,k1,k2,e_y_raw_mm,e_y_rate_limited_mm,e_y_filtered_mm,e_theta_rad,omega_ff,omega_fb,omega_i,omega_before_limits,nearest_idx,lookahead_idx
14.111423,-1.162802,2.007460,1.817601,0.100148,-0.006196,-3.055732,-3.065642,-0.002394,1.000000,4.800000,0.950000,1.817601,1.817601,1.846110,-0.007516,0.000000,-0.001721,0.000000,-0.006196,540,601
14.166962,-1.170536,2.006878,1.734644,0.093257,-0.002482,-3.055732,-3.065126,0.000118,1.000000,4.800000,0.950000,1.734644,1.734644,1.745791,-0.009512,0.000000,0.000657,0.000000,-0.002482,543,604
14.222666,-1.176312,2.006536,1.579819,0.088530,0.000185,-3.055732,-3.064278,0.002248,1.000000,4.800000,0.950000,1.579819,1.579819,1.596416,-0.010794,0.000000,0.002592,0.000000,0.000185,544,606
14.278149,-1.180596,2.006279,1.468086,0.085262,0.002186,-3.055732,-3.063729,0.003417,1.000000,4.800000,0.950000,1.468086,1.468086,1.480919,-0.011414,0.000000,0.003735,0.000000,0.002186,546,607
14.333797,-1.187587,2.005679,1.466533,0.080362,0.003535,-3.055732,-3.063765,0.002421,1.000000,4.800000,0.950000,1.466533,1.466533,1.467971,-0.010454,0.000000,0.002885,0.000000,0.003535,548,609
14.389133,-1.196016,2.004786,1.633812,0.075168,0.003417,-3.055732,-3.064656,0.000071,1.000000,4.800000,0.950000,1.633812,1.633812,1.617228,-0.008995,0.000000,0.000783,0.000000,0.003417,551,612
14.444733,-1.202946,2.004296,1.527581,0.071471,0.001804,-3.055732,-3.063983,0.000003,1.000000,4.800000,0.950000,1.527581,1.527581,1.536546,-0.008254,0.000000,0.000466,0.000000,0.001804,553,615
14.500338,-1.206416,2.004182,1.343296,0.069803,0.000663,-3.055732,-3.063006,0.001655,1.000000,4.800000,0.950000,1.343296,1.343296,1.362621,-0.008929,0.000000,0.001942,0.000000,0.000663,555,616
14.555966,-1.209819,2.004048,1.185284,0.050000,0.001204,-3.055732,-3.062164,0.003027,1.000000,4.800000,0.950000,1.185284,1.185284,1.203018,-0.009460,0.000000,0.003212,0.000000,0.001204,556,617
14.611468,-1.213807,2.003662,1.227948,0.050000,0.002530,-3.055732,-3.062432,0.002111,1.000000,4.800000,0.950000,1.227948,1.227948,1.225455,-0.008811,0.000000,0.002488,0.000000,0.002530,557,618
14.667053,-1.218409,2.003364,1.130517,0.050000,0.002777,-3.055732,-3.061955,0.000612,1.000000,4.800000,0.950000,1.130517,1.130517,1.140011,-0.006836,0.000000,0.001022,0.000000,0.002777,559,619
14.722467,-1.222577,2.003354,0.783001,0.050000,0.001768,-3.055732,-3.059999,0.000807,1.000000,4.800000,0.950000,0.783001,0.783001,0.818702,-0.005074,0.000000,0.000890,0.000000,0.001768,560,621
14.778179,-1.225643,2.003459,0.414607,0.050000,0.001029,-3.055732,-3.057992,0.002373,1.000000,4.800000,0.950000,0.414607,0.414607,0.455016,-0.004633,0.000000,0.002217,0.000000,0.001029,561,622
14.833756,-1.227781,2.003403,0.287232,0.050000,0.001599,-3.055732,-3.057290,0.003536,1.000000,4.800000,0.950000,0.287232,0.287232,0.304010,-0.005094,0.000000,0.003380,0.000000,0.001599,562,623
14.889272,-1.229622,2.003344,0.188024,0.050000,0.002793,-3.055732,-3.056762,0.005091,1.000000,4.800000,0.950000,0.188024,0.188024,0.199622,-0.006122,0.000000,0.004858,0.000000,0.002793,562,623
14.944772,-1.233163,2.003100,0.127628,0.050000,0.004284,-3.055732,-3.056433,0.006014,1.000000,4.800000,0.950000,0.127628,0.127628,0.134828,-0.006715,0.000000,0.005732,0.000000,0.004284,563,624
15.000373,-1.237544,2.002636,0.214111,0.050000,0.005467,-3.055732,-3.056899,0.005868,1.000000,4.800000,0.950000,0.214111,0.214111,0.206182,-0.007035,0.000000,0.005693,0.000000,0.005467,565,626
15.055853,-1.240939,2.002299,0.259538,0.050000,0.005845,-3.055732,-3.057149,0.005808,1.000000,4.800000,0.950000,0.259538,0.259538,0.254202,-0.007226,0.000000,0.005644,0.000000,0.005845,566,627
15.111419,-1.242295,2.002233,0.208543,0.050000,0.005802,-3.055732,-3.056879,0.006514,1.000000,4.800000,0.950000,0.208543,0.208543,0.213109,-0.007661,0.000000,0.006255,0.000000,0.005802,566,627
15.166881,-1.244108,2.002452,-0.165210,0.050000,0.006066,-3.055732,-3.054829,0.008537,1.000000,4.800000,0.950000,-0.165210,-0.165210,-0.127378,-0.007634,0.000000,0.007864,0.000000,0.006066,567,628
15.222580,-1.246291,2.001091,1.003342,0.050000,0.007209,-3.055732,-3.061194,0.001217,1.000000,4.800000,0.950000,1.003342,1.003342,0.890270,-0.006680,0.000000,0.002073,0.000000,0.007209,568,629
15.278157,-1.249562,2.000551,1.261405,0.050000,0.004326,-3.055732,-3.062611,-0.001165,1.000000,4.800000,0.950000,1.261405,1.261405,1.224292,-0.005714,0.000000,-0.000449,0.000000,0.004326,569,630
15.333710,-1.252381,2.000894,0.677936,0.050000,0.000846,-3.055732,-3.059425,0.002269,1.000000,4.800000,0.950000,0.677936,0.677936,0.732571,-0.005962,0.000000,0.002148,0.000000,0.000846,570,631
15.389171,-1.255967,2.001606,-0.338988,0.050000,0.000920,-3.055732,-3.053880,0.007814,1.000000,4.800000,0.950000,-0.338988,-0.338988,-0.231832,-0.005962,0.000000,0.006777,0.000000,0.000920,571,632
15.444874,-1.257670,2.000661,0.456683,0.050000,0.004482,-3.055732,-3.058210,0.003691,1.000000,4.800000,0.950000,0.456683,0.456683,0.387832,-0.006169,0.000000,0.003999,0.000000,0.004482,572,633
15.500355,-1.261146,2.000346,0.472524,0.050000,0.004915,-3.055732,-3.058303,0.003263,1.000000,4.800000,0.950000,0.472524,0.472524,0.464055,-0.005833,0.000000,0.003314,0.000000,0.004915,573,634
15.555858,-1.264786,2.000730,-0.222617,0.050000,0.004038,-3.055732,-3.054517,0.006603,1.000000,4.800000,0.950000,-0.222617,-0.222617,-0.153950,-0.005388,0.000000,0.005858,0.000000,0.004038,574,635
15.611344,-1.268760,2.000436,-0.270697,0.050000,0.004956,-3.055732,-3.054246,0.006869,1.000000,4.800000,0.950000,-0.270697,-0.270697,-0.259023,-0.005384,0.000000,0.006358,0.000000,0.004956,575,636
15.666964,-1.270390,2.000208,-0.183632,0.050000,0.005993,-3.055732,-3.054732,0.006361,1.000000,4.800000,0.950000,-0.183632,-0.183632,-0.191171,-0.005361,0.000000,0.006010,0.000000,0.005993,576,637
15.722502,-1.272307,2.000233,-0.372296,0.050000,0.006215,-3.055732,-3.053683,0.006845,1.000000,4.800000,0.950000,-0.372296,-0.372296,-0.354183,-0.004795,0.000000,0.006256,0.000000,0.006215,577,637
15.778151,-1.274658,2.000357,-0.697916,0.050000,0.006285,-3.055732,-3.051904,0.007829,1.000000,4.800000,0.950000,-0.697916,-0.697916,-0.663543,-0.004001,0.000000,0.006986,0.000000,0.006285,577,638
15.833571,-1.277076,1.999865,-0.414652,0.050000,0.006723,-3.055732,-3.053465,0.005713,1.000000,4.800000,0.950000,-0.414652,-0.414652,-0.439541,-0.003446,0.000000,0.005384,0.000000,0.006723,578,639
15.889219,-1.280661,1.999567,-0.425863,0.050000,0.006004,-3.055732,-3.053396,0.005006,1.000000,4.800000,0.950000,-0.425863,-0.425863,-0.427231,-0.002670,0.000000,0.004587,0.000000,0.006004,579,640
15.944814,-1.284646,1.999490,-0.690002,0.050000,0.004998,-3.055732,-3.051988,0.005751,1.000000,4.800000,0.950000,-0.690002,-0.690002,-0.663725,-0.002007,0.000000,0.005093,0.000000,0.004998,581,642
16.000410,-1.288431,1.999418,-0.943331,0.050000,0.004849,-3.055732,-3.050592,0.006957,1.000000,4.800000,0.950000,-0.943331,-0.943331,-0.915371,-0.001817,0.000000,0.006120,0.000000,0.004849,582,643
16.055898,-1.291136,1.999276,-1.033705,0.050000,0.005587,-3.055732,-3.050109,0.007434,1.000000,4.800000,0.950000,-1.033705,-1.033705,-1.021871,-0.001811,0.000000,0.006625,0.000000,0.005587,583,644
16.111503,-1.293807,1.999158,-1.145367,0.050000,0.006367,-3.055732,-3.049513,0.008107,1.000000,4.800000,0.950000,-1.145367,-1.145367,-1.133017,-0.001888,0.000000,0.007232,0.000000,0.006367,584,645
16.166889,-1.295862,1.999103,-1.267076,0.050000,0.007048,-3.055732,-3.048774,0.009266,1.000000,4.800000,0.950000,-1.267076,-1.267076,-1.253670,-0.002308,0.000000,0.008211,0.000000,0.007048,584,645
16.222603,-1.297926,1.998945,-1.286581,0.050000,0.007892,-3.055732,-3.048703,0.009886,1.000000,4.800000,0.950000,-1.286581,-1.286581,-1.283290,-0.002857,0.000000,0.008874,0.000000,0.007892,585,646
